,anomaly
3516981,0
3516983,1
3516984,0
3516987,0
3516988,0
3516989,0
3516990,0
3516995,0
3516996,0
3516998,0
3517000,0
3517001,0
3517002,0
3517003,0
3517004,0
3517005,0
3517007,0
3517010,0
3517017,0
3517018,0
3517019,0
3517020,0
3517023,0
3517024,0
3517025,0
3517026,1
3517027,0
3517028,0
3517032,1
3517034,0
3517035,1
3517036,0
3517037,0
3517042,0
3517044,0
3517049,0
3517050,0
3517053,0
3517054,0
3517057,1
3517058,1
3517059,0
3517062,0
3517064,0
3517072,0
3517073,1
3517083,0
3517085,0
3517086,0
3517088,0
3517090,0
3517092,0
3517097,0
3517102,0
3517105,0
3517107,0
3517108,0
3517110,0
3517115,0
3517116,0
3517117,0
3517118,0
3517122,0
3517124,0
3517125,0
3517128,0
3517129,0
3517131,0
3517132,0
3517140,0
3517142,0
3517144,0
3517146,0
3517153,0
3517173,0
3517174,0
3517176,0
3517184,0
3517186,0
3517188,0
3517189,0
3517191,0
3517192,0
3517193,0
3517194,0
3517195,0
3517196,0
3517197,0
3517198,0
3517200,0
3517201,0
3517204,1
3517207,1
3517211,0
3517213,0
3517228,0
3517246,0
3517247,0
3517248,0
3517250,0
3517251,0
3517255,0
3517256,0
3517258,0
3517259,0
3517260,0
3517262,0
3517266,0
3517271,0
3517275,0
3517276,0
3517277,0
3517282,0
3517283,0
3517285,1
3517289,0
3517291,0
3517301,0
3517302,0
3517306,0
3517310,1
3517314,0
3517321,0
3517332,0
3517333,0
3517336,1
3517338,1
3517339,0
3517340,0
3517345,0
3517361,0
3517381,1
3517382,0
3517383,0
3517384,0
3517400,1
3517402,1
3517428,0
3517434,0
3517436,0
3517440,0
3517441,1
3517442,0
3517443,0
3517444,0
3517445,0
3517449,0
3517450,0
3517451,1
3517459,0
3517460,0
3517463,0
3517465,0
3517466,0
3517467,0
3517468,0
3517469,0
3517470,0
3517471,0
3517472,0
3517473,0
3517474,0
3517475,0
3517476,0
3517477,0
3517478,0
3517486,0
3517489,0
3517492,0
3517493,0
3517507,0
3517509,0
3517510,0
3517512,0
3517513,0
3517514,0
3517515,0
3517516,0
3517518,0
3517519,0
3517521,0
3517522,0
3517524,0
3517525,0
3517526,0
3517527,0
3517528,0
3517529,0
3517532,0
3517536,0
3517541,0
3517555,0
3517556,0
3517558,0
3517559,0
3517560,0
3517565,0
3517566,0
3517567,0
3517568,0
3517572,0
3517573,0
3517580,0
3517581,0
3517583,0
3517584,0
3517586,0
3517590,0
3517592,0
3517601,0
3517610,0
3517611,0
3517613,0
3517615,0
3517617,0
3517622,0
3517623,0
3517624,0
3517627,0
3517628,0
3517629,0
3517630,0
3517631,0
3517632,0
3517633,0
3517635,0
3517639,0
3517643,0
3517646,0
3517649,0
3517650,0
3517653,0
3517657,0
3517665,0
3517668,0
3517669,0
3517670,0
3517671,0
3517672,0
3517673,0
3517674,0
3517675,0
3517676,0
3517677,0
3517678,0
3517679,0
3517680,0
3517683,0
3517684,0
3517685,0
3517691,0
3517693,0
3517694,0
3517695,0
3517696,0
3517698,1
3517699,1
3517700,0
3517701,0
3517703,1
3517704,0
3517706,1
3517713,0
3517718,0
3517720,0
3517725,0
3517727,0
3517731,0
3517732,0
3517734,0
3517735,0
3517736,0
3517737,0
3517738,0
3517740,0
3517741,0
3517742,0
3517745,0
3517748,0
3517749,0
3517751,0
3517774,0
3517775,0
3517776,0
3517782,0
3517783,0
3517784,1
3517785,0
3517786,1
3517787,1
3517789,0
3517790,1
3517793,0
3517794,0
3517795,0
3517799,0
3517803,0
3517804,0
3517805,0
3517810,0
3517815,1
3517817,0
3517820,0
3517821,0
3517827,1
3517828,0
3517829,1
3517830,0
3517831,0
3517832,1
3517835,0
3517837,0
3517838,0
3517840,0
3517842,0
3517843,0
3517845,0
3517846,0
3517847,0
3517851,0
3517853,0
3517854,0
3517868,0
3517870,0
3517875,0
3517879,0
3517882,0
3517883,0
3517884,0
3517885,0
3517886,0
3517887,0
3517898,0
3517902,0
3517903,0
3517905,0
3517908,0
3517910,0
3517919,0
3517920,1
3517926,0
3517927,0
3517930,0
3517936,1
3517941,0
3517949,0
3517951,0
3517955,0
3517959,0
3517961,0
3517962,0
3517965,0
3517966,0
3517969,0
3517972,0
3517973,0
3517974,0
3517978,0
3517982,0
3517984,0
3517986,0
3517991,0
3517994,0
3518002,0
3518005,0
3518007,0
3518008,0
3518009,0
3518012,0
3518017,1
3518018,0
3518019,0
3518021,0
3518024,0
3518025,0
3518026,0
3518027,0
3518030,0
3518031,0
3518032,0
3518035,0
3518036,0
3518038,0
3518039,0
3518040,0
3518042,0
3518043,0
3518051,0
3518056,0
3518058,0
3518059,0
3518060,0
3518063,0
3518064,0
3518066,0
3518067,0
3518069,0
3518073,0
3518076,0
3518082,0
3518084,0
3518085,0
3518088,0
3518089,0
3518091,0
3518096,0
3518097,0
3518101,0
3518103,0
3518104,0
3518105,0
3518111,0
3518113,1
3518114,0
3518117,0
3518118,0
3518119,0
3518125,0
3518128,0
3518133,0
3518138,0
3518139,0
3518144,0
3518146,0
3518150,0
3518152,0
3518153,0
3518155,0
3518160,0
3518161,0
3518164,1
3518165,0
3518178,0
3518179,0
3518180,0
3518186,0
3518191,0
3518193,0
3518195,0
3518221,0
3518229,0
3518231,0
3518234,0
3518235,0
3518238,0
3518239,0
3518243,0
3518252,0
3518253,0
3518254,0
3518255,0
3518258,0
3518259,0
3518265,0
3518270,0
3518272,0
3518276,1
3518278,0
3518281,0
3518283,1
3518284,0
3518285,0
3518286,0
3518290,0
3518292,1
3518293,0
3518294,0
3518295,0
3518297,0
3518298,1
3518299,0
3518300,0
3518303,1
3518304,0
3518305,0
3518308,1
3518313,1
3518315,0
3518316,1
3518317,0
3518318,0
3518319,1
3518320,0
3518323,1
3518326,0
3518331,0
3518332,0
3518334,0
3518342,0
3518347,0
3518349,0
3518356,0
3518357,0
3518359,0
3518360,0
3518362,0
3518363,0
3518365,0
3518369,0
3518370,0
3518371,0
3518372,0
3518373,0
3518374,0
3518375,0
3518376,0
3518377,0
3518380,0
3518383,0
3518384,0
3518388,1
3518391,0
3518393,0
3518395,0
3518399,0
3518400,0
3518401,0
3518403,0
3518404,0
3518405,0
3518408,0
3518409,0
3518411,0
3518413,0
3518418,0
3518419,0
3518420,1
3518423,0
3518424,0
3518425,0
3518431,0
3518432,0
3518433,0
3518434,0
3518435,0
3518436,0
3518437,0
3518442,0
3518446,0
3518447,0
3518449,0
3518450,0
3518452,0
3518453,0
3518456,0
3518457,0
3518458,0
3518459,0
3518460,0
3518461,0
3518462,0
3518464,0
3518465,0
3518468,1
3518475,1
3518476,0
3518477,0
3518478,0
3518482,0
3518483,0
3518485,1
3518490,0
3518491,0
3518492,0
3518494,0
3518495,0
3518496,0
3518497,0
3518508,0
3518510,0
3518517,0
3518519,0
3518521,0
3518522,0
3518526,0
3518530,0
3518533,0
3518534,0
3518539,0
3518542,0
3518545,1
3518546,0
3518552,0
3518563,0
3518564,0
3518567,0
3518568,1
3518569,0
3518574,1
3518577,0
3518580,0
3518581,1
3518582,0
3518584,1
3518585,0
3518586,1
3518589,0
3518595,1
3518607,0
3518609,0
3518610,0
3518611,0
3518616,0
3518618,0
3518619,1
3518623,0
3518624,0
3518625,0
3518626,0
3518629,0
3518639,0
3518648,0
3518649,0
3518650,0
3518651,1
3518656,0
3518657,0
3518661,0
3518663,0
3518664,0
3518666,0
3518667,0
3518668,0
3518670,0
3518680,0
3518682,0
3518690,0
3518701,0
3518702,0
3518703,0
3518705,0
3518706,0
3518710,0
3518711,0
3518713,0
3518719,0
3518721,1
3518722,0
3518731,1
3518732,0
3518733,1
3518734,0
3518735,1
3518737,0
3518747,0
3518749,0
3518757,0
3518763,0
3518764,0
3518766,0
3518773,0
3518779,0
3518782,0
3518786,0
3518787,0
3518789,0
3518794,0
3518801,0
3518804,0
3518805,0
3518806,0
3518809,0
3518812,0
3518816,0
3518820,0
3518821,0
3518822,0
3518823,0
3518824,0
3518825,0
3518826,0
3518828,0
3518844,0
3518855,0
3518861,0
3518862,0
3518863,0
3518868,0
3518870,0
3518871,0
3518872,1
3518873,0
3518874,0
3518875,0
3518877,0
3518878,0
3518880,0
3518881,0
3518884,0
3518887,0
3518888,0
3518891,1
3518893,0
3518897,0
3518898,0
3518899,0
3518905,1
3518910,0
3518911,0
3518912,0
3518913,0
3518915,0
3518916,0
3518917,0
3518919,0
3518921,0
3518926,0
3518934,0
3518935,0
3518940,0
3518941,0
3518944,0
3518945,0
3518946,0
3518949,0
3518950,0
3518951,0
3518953,0
3518957,0
3518958,0
3518962,0
3518965,0
3518966,0
3518971,0
3518976,0
3518977,0
3518984,0
3518987,0
3518988,0
3518990,0
3518992,0
3518993,0
3518998,0
3518999,0
3519003,0
3519004,0
3519006,0
3519011,0
3519018,0
3519020,0
3519022,0
3519026,0
3519027,0
3519028,0
3519029,0
3519031,0
3519032,0
3519033,0
3519037,0
3519038,0
3519040,0
3519041,0
3519056,0
3519057,0
3519058,1
3519066,0
3519067,0
3519070,0
3519072,0
3519075,0
3519077,0
3519079,0
3519082,0
3519083,0
3519084,0
3519086,0
3519087,1
3519089,1
3519090,0
3519093,0
3519094,0
3519095,0
3519098,1
3519099,0
3519101,0
3519103,0
3519104,0
3519108,0
3519109,0
3519116,0
3519125,0
3519129,0
3519130,0
3519131,0
3519132,0
3519133,0
3519134,0
3519135,0
3519136,0
3519138,0
3519139,0
3519146,0
3519150,0
3519154,0
3519156,0
3519158,0
3519159,0
3519163,0
3519165,0
3519167,0
3519168,1
3519169,0
3519170,0
3519172,0
3519174,0
3519175,0
3519176,0
3519177,0
3519178,0
3519180,0
3519182,1
3519185,0
3519186,0
3519192,0
3519203,0
3519206,0
3519207,0
3519209,0
3519210,0
3519211,0
3519212,0
3519214,0
3519215,0
3519217,0
3519220,0
3519221,0
3519222,0
3519229,0
3519230,0
3519233,0
3519234,0
3519235,0
3519236,0
3519239,0
3519240,0
3519241,0
3519242,0
3519244,0
3519252,0
3519253,0
3519258,0
3519259,0
3519260,0
3519261,0
3519265,0
3519268,0
3519269,0
3519270,0
3519271,0
3519275,0
3519276,0
3519277,0
3519278,0
3519279,0
3519280,0
3519281,0
3519282,0
3519283,0
3519285,0
3519290,0
3519291,0
3519292,0
3519293,0
3519295,0
3519296,0
3519297,0
3519301,0
3519302,0
3519304,0
3519308,0
3519311,0
3519313,0
3519316,0
3519317,0
3519320,0
3519322,0
3519325,1
3519326,0
3519328,0
3519331,0
3519332,0
3519333,0
3519334,0
3519335,0
3519337,0
3519341,0
3519342,0
3519343,0
3519347,0
3519349,0
3519354,0
3519358,0
3519360,0
3519362,0
3519363,0
3519365,0
3519366,0
3519367,0
3519368,0
3519369,0
3519370,0
3519377,0
3519381,0
3519384,0
3519385,0
3519386,0
3519388,0
3519390,0
3519391,0
3519392,0
3519393,0
3519394,0
3519395,0
3519396,0
3519397,0
3519399,0
3519400,0
3519402,0
3519403,0
3519405,0
3519407,0
3519408,0
3519409,0
3519413,0
3519414,0
3519415,0
3519416,0
3519417,0
3519418,1
3519419,0
3519421,0
3519423,0
3519425,0
3519426,1
3519433,0
3519434,0
3519435,0
3519437,0
3519438,0
3519439,0
3519440,0
3519441,0
3519442,0
3519443,0
3519445,0
3519448,0
3519450,0
3519451,0
3519452,0
3519453,0
3519454,0
3519457,0
3519458,0
3519459,0
3519460,0
3519461,0
3519463,0
3519465,0
3519467,0
3519469,0
3519470,0
3519471,0
3519473,0
3519478,0
3519490,0
3519494,0
3519499,0
3519501,0
3519504,0
3519506,0
3519507,0
3519511,0
3519513,0
3519516,0
3519517,0
3519526,0
3519554,0
3519555,0
3519556,0
3519558,0
3519560,0
3519561,1
3519563,0
3519564,0
3519565,0
3519570,0
3519575,0
3519580,0
3519581,0
3519587,0
3519588,0
3519589,0
3519590,0
3519595,1
3519596,0
3519598,0
3519599,0
3519603,0
3519605,0
3519606,0
3519607,1
3519610,1
3519611,0
3519613,1
3519615,0
3519619,1
3519620,0
3519625,0
3519627,0
3519628,0
3519629,0
3519630,0
3519631,1
3519632,0
3519637,0
3519639,0
3519643,0
3519647,0
3519648,0
3519649,1
3519652,0
3519653,0
3519654,0
3519656,0
3519658,0
3519659,0
3519660,0
3519662,0
3519663,0
3519665,0
3519666,0
3519667,0
3519669,0
3519671,0
3519672,0
3519673,0
3519674,0
3519676,0
3519677,0
3519678,1
3519679,0
3519680,0
3519683,0
3519684,0
3519686,0
3519687,0
3519692,0
3519693,0
3519694,0
3519695,0
3519697,0
3519698,0
3519703,1
3519705,0
3519706,0
3519707,0
3519720,0
3519728,0
3519733,0
3519734,0
3519735,0
3519747,0
3519748,0
3519749,0
3519750,0
3519752,0
3519753,1
3519755,0
3519756,0
3519757,0
3519758,0
3519761,1
3519762,0
3519763,0
3519764,0
3519765,0
3519766,0
3519767,0
3519768,0
3519772,0
3519774,0
3519776,0
3519780,0
3519782,0
3519783,0
3519786,0
3519787,0
3519789,0
3519790,0
3519791,0
3519792,0
3519795,0
3519796,0
3519797,1
3519798,0
3519799,0
3519800,0
3519801,0
3519803,0
3519804,0
3519805,0
3519806,0
3519807,0
3519811,0
3519813,0
3519817,0
3519820,0
3519823,0
3519824,0
3519825,0
3519826,0
3519827,0
3519838,0
3519839,0
3519840,0
3519842,0
3519858,1
3519860,0
3519862,0
3519863,1
3519864,0
3519865,0
3519867,0
3519872,0
3519874,0
3519879,0
3519885,0
3519888,0
3519892,1
3519894,1
3519896,0
3519897,1
3519898,0
3519901,0
3519904,1
3519907,0
3519909,0
3519910,0
3519911,0
3519914,0
3519916,0
3519917,0
3519923,0
3519924,1
3519925,0
3519926,0
3519932,0
3519933,0
3519934,0
3519935,0
3519937,0
3519944,0
3519945,0
3519946,0
3519947,0
3519950,0
3519951,0
3519952,0
3519953,0
3519954,1
3519955,0
3519959,1
3519960,0
3519961,0
3519964,1
3519965,1
3519966,0
3519970,0
3519971,0
3519974,0
3519975,0
3519976,0
3519977,1
3519987,0
3519992,0
3519993,0
3519994,1
3519995,0
3519996,0
3519998,0
3519999,0
3520009,0
3520010,0
3520011,0
3520015,1
3520019,1
3520020,0
3520022,0
3520023,0
3520025,0
3520027,0
3520029,0
3520034,1
3520051,0
3520099,0
3520101,0
3520102,0
3520103,0
3520107,0
3520111,1
3520113,0
3520114,0
3520116,0
3520117,0
3520118,0
3520119,0
3520120,0
3520123,0
3520125,0
3520126,0
3520127,0
3520131,0
3520140,0
3520141,0
3520142,0
3520145,0
3520146,1
3520147,0
3520149,1
3520150,0
3520151,0
3520153,0
3520155,0
3520156,0
3520158,0
3520159,0
3520161,0
3520163,0
3520166,0
3520168,0
3520169,0
3520174,0
3520179,0
3520181,0
3520182,0
3520184,0
3520186,0
3520187,0
3520188,0
3520190,0
3520191,0
3520193,0
3520194,0
3520198,0
3520202,0
3520203,0
3520204,0
3520205,0
3520214,0
3520220,0
3520222,0
3520228,0
3520229,0
3520230,0
3520233,0
3520234,0
3520236,0
3520238,0
3520244,0
3520246,0
3520247,0
3520248,0
3520252,0
3520260,0
3520261,0
3520264,0
3520267,0
3520269,0
3520290,0
3520294,0
3520296,0
3520299,1
3520300,0
3520301,0
3520304,0
3520306,0
3520309,0
3520311,1
3520315,0
3520327,0
3520332,0
3520333,1
3520338,0
3520339,0
3520340,0
3520341,0
3520342,0
3520343,0
3520344,0
3520346,0
3520348,0
3520350,0
3520352,0
3520354,0
3520355,0
3520365,0
3520376,0
3520377,0
3520378,0
3520382,0
3520388,0
3520389,0
3520394,0
3520400,1
3520402,0
3520403,0
3520405,1
3520410,1
3520411,1
3520412,0
3520415,0
3520418,0
3520420,0
3520430,0
3520431,0
3520438,0
3520443,0
3520445,0
3520451,0
3520452,0
3520469,0
3520471,0
3520472,0
3520477,1
3520480,0
3520482,0
3520483,0
3520484,0
3520485,0
3520486,0
3520487,0
3520495,0
3520497,0
3520498,0
3520499,0
3520502,0
3520503,0
3520504,0
3520505,0
3520506,0
3520507,0
3520508,0
3520509,0
3520510,0
3520511,0
3520512,0
3520514,0
3520515,0
3520516,0
3520517,0
3520518,0
3520521,0
3520523,0
3520524,0
3520527,0
3520528,0
3520529,0
3520533,0
3520536,0
3520537,0
3520539,0
3520542,0
3520551,0
3520553,0
3520556,0
3520557,0
3520558,0
3520559,0
3520560,0
3520561,0
3520562,0
3520563,1
3520564,0
3520570,0
3520571,0
3520572,0
3520573,0
3520574,0
3520575,0
3520577,0
3520578,0
3520579,0
3520580,0
3520581,0
3520582,0
3520583,0
3520585,0
3520589,0
3520590,0
3520599,0
3520605,0
3520609,0
3520610,0
3520612,0
3520616,0
3520620,0
3520621,0
3520625,0
3520627,0
3520629,0
3520630,0
3520631,0
3520651,0
3520653,0
3520654,0
3520658,0
3520660,0
3520663,0
3520666,0
3520667,0
3520668,0
3520674,0
3520675,0
3520678,0
3520679,0
3520683,0
3520695,0
3520696,0
3520700,0
3520705,0
3520713,0
3520714,0
3520719,0
3520720,0
3520721,0
3520724,0
3520726,0
3520728,0
3520734,0
3520735,0
3520736,0
3520738,0
3520740,0
3520744,0
3520750,0
3520752,0
3520758,0
3520759,0
3520760,0
3520766,0
3520769,0
3520770,0
3520772,0
3520773,0
3520774,1
3520784,0
3520785,1
3520787,0
3520789,0
3520790,0
3520791,0
3520802,0
3520805,0
3520814,0
3520815,0
3520818,0
3520832,0
3520836,0
3520838,0
3520840,1
3520841,1
3520844,0
3520845,1
3520851,0
3520854,0
3520855,0
3520857,0
3520858,0
3520859,0
3520861,0
3520867,0
3520871,0
3520873,0
3520883,0
3520884,0
3520885,0
3520886,0
3520887,0
3520888,0
3520890,0
3520895,0
3520896,0
3520897,0
3520900,0
3520904,0
3520907,0
3520914,0
3520917,0
3520918,0
3520919,0
3520920,0
3520921,0
3520922,0
3520923,0
3520925,0
3520927,0
3520928,0
3520929,0
3520932,0
3520934,0
3520935,0
3520938,0
3520941,0
3520942,0
3520943,0
3520944,0
3520945,0
3520947,0
3520949,0
3520950,0
3520952,0
3520954,0
3520955,0
3520956,0
3520957,0
3520958,0
3520959,0
3520960,0
3520961,0
3520962,0
3520963,0
3520964,0
3520965,0
3520966,0
3520968,0
3520977,0
3520982,0
3520984,0
3520989,0
3520990,0
3520992,0
3520993,0
3520998,0
3520999,0
3521000,0
3521002,0
3521003,0
3521004,0
3521008,0
3521018,0
3521023,0
3521024,0
3521025,0
3521029,0
3521030,0
3521031,0
3521033,0
3521035,0
3521036,0
3521038,0
3521039,0
3521041,0
3521050,0
3521051,0
3521053,0
3521054,0
3521057,0
3521058,0
3521059,0
3521060,0
3521062,0
3521063,0
3521064,1
3521065,0
3521066,0
3521068,0
3521070,0
3521072,0
3521073,0
3521077,0
3521078,0
3521082,0
3521086,0
3521089,0
3521090,0
3521097,0
3521102,0
3521103,0
3521104,0
3521110,0
3521113,0
3521130,0
3521132,0
3521139,0
3521140,0
3521143,0
3521144,0
3521147,0
3521150,0
3521151,0
3521152,0
3521153,0
3521155,0
3521156,0
3521157,0
3521160,0
3521163,0
3521165,0
3521166,0
3521168,0
3521175,0
3521179,0
3521181,0
3521183,0
3521191,0
3521192,0
3521194,0
3521196,0
3521197,0
3521198,0
3521202,0
3521203,0
3521204,0
3521211,0
3521213,0
3521215,0
3521217,0
3521218,0
3521220,0
3521221,0
3521222,0
3521223,0
3521224,0
3521225,0
3521227,0
3521228,0
3521230,0
3521231,0
3521233,0
3521234,0
3521235,0
3521236,0
3521237,0
3521239,0
3521240,0
3521249,0
3521251,0
3521274,0
3521279,0
3521293,0
3521295,0
3521296,0
3521297,0
3521299,0
3521303,0
3521306,0
3521319,0
3521327,1
3521332,1
3521333,0
3521335,0
3521336,0
3521337,0
3521339,0
3521341,0
3521342,0
3521344,0
3521345,0
3521346,0
3521348,0
3521352,0
3521353,0
3521354,1
3521362,0
3521368,0
3521371,0
3521374,0
3521375,0
3521377,0
3521382,0
3521384,0
3521386,0
3521411,0
3521412,0
3521413,0
3521414,0
3521417,0
3521419,0
3521420,0
3521421,0
3521425,0
3521429,0
3521431,0
3521435,0
3521436,0
3521440,0
3521442,0
3521443,0
3521444,0
3521445,0
3521446,0
3521447,0
3521452,0
3521454,0
3521456,0
3521457,0
3521465,0
3521467,0
3521468,0
3521470,0
3521473,0
3521474,0
3521477,0
3521478,0
3521479,0
3521480,0
3521481,0
3521483,0
3521486,0
3521487,0
3521488,0
3521490,0
3521491,0
3521492,0
3521495,0
3521497,0
3521515,0
3521518,0
3521519,0
3521521,0
3521524,0
3521525,0
3521526,0
3521528,0
3521531,0
3521534,0
3521540,0
3521543,0
3521544,0
3521546,0
3521547,0
3521549,0
3521552,0
3521562,0
3521567,0
3521568,0
3521570,0
3521578,0
3521579,0
3521586,0
3521589,0
3521594,0
3521596,0
3521597,0
3521598,0
3521601,0
3521602,0
3521603,0
3521605,0
3521617,0
3521618,0
3521619,0
3521620,0
3521622,0
3521626,0
3521628,0
3521629,0
3521631,0
3521636,0
